RED17.1	SPC.5.1b		0.079737
RED17.1	YL51.1		0.083606
RED18.1	Car-L10.1		0.131823
RED18.1	Car-L1.1		0.128699
RED18.1	Car-L8.1b		0.129514
RED18.1	Holly		0.118244
RED18.1	HST1.1		0.133754
RED18.1	HST2.1		0.132818
RED18.1	IOM3.1.1		0.085177
RED18.1	JAC1.1		0.116048
RED18.1	JAC2.1		0.119536
RED18.1	JAC4.1		0.114588
RED18.1	LH217.1		0.116846
RED18.1	LH223.1		0.112578
RED18.1	LH266.1		0.12
RED18.1	PPK1.1		0.119168
RED18.1	PPK5.1		0.116465
RED18.1	SNO8.1		0.129064
RED18.1	SPC.3.1		0.080907
RED18.1	SPC.5.1b		0.073687
RED18.1	YL51.1		0.076777
RED9.119	Car-L10.1		0.135255
RED9.119	Car-L1.1		0.135995
RED9.119	Car-L8.1b		0.132497
RED9.119	Holly		0.121595
RED9.119	HST1.1		0.136951
RED9.119	HST2.1		0.136447
RED9.119	IOM3.1.1		0.091311
RED9.119	JAC1.1		0.122945
RED9.119	JAC2.1		0.126649
RED9.119	JAC4.1		0.121935
RED9.119	LH217.1		0.122238
RED9.119	LH223.1		0.119033
RED9.119	LH266.1		0.126459
RED9.119	PPK1.1		0.12742
RED9.119	PPK5.1		0.123202
RED9.119	SNO8.1		0.136033
RED9.119	SPC.3.1		0.088134
RED9.119	SPC.5.1b		0.080505
RED9.119	YL51.1		0.084564
SHV.1.1	Car-L10.1		0.168532
SHV.1.1	Car-L1.1		0.168751
SHV.1.1	Car-L8.1b		0.163598
SHV.1.1	Holly		0.155991
SHV.1.1	HST1.1		0.168545
SHV.1.1	HST2.1		0.167111
SHV.1.1	IOM3.1.1		0.120916
SHV.1.1	JAC1.1		0.149349
SHV.1.1	JAC2.1		0.155193
SHV.1.1	JAC4.1		0.147651
SHV.1.1	LH217.1		0.153409
SHV.1.1	LH223.1		0.148553
SHV.1.1	LH266.1		0.156532
SHV.1.1	PPK1.1		0.152809
SHV.1.1	PPK5.1		0.152608
SHV.1.1	SNO8.1		0.164468
SHV.1.1	SPC.3.1		0.114477
SHV.1.1	SPC.5.1b		0.10728
SHV.1.1	YL51.1		0.111289
SLA1.1	Car-L10.1		0.135821
SLA1.1	Car-L1.1		0.134167
SLA1.1	Car-L8.1b		0.133255
SLA1.1	Holly		0.121855
SLA1.1	HST1.1		0.136679
SLA1.1	HST2.1		0.135712
SLA1.1	IOM3.1.1		0.092583
SLA1.1	JAC1.1		0.124494
SLA1.1	JAC2.1		0.125534
SLA1.1	JAC4.1		0.122413
SLA1.1	LH217.1		0.122495
SLA1.1	LH223.1		0.12061
SLA1.1	LH266.1		0.127281
SLA1.1	PPK1.1		0.125894
SLA1.1	PPK5.1		0.124672
SLA1.1	SNO8.1		0.13691
SLA1.1	SPC.3.1		0.087984
SLA1.1	SPC.5.1b		0.078901
SLA1.1	YL51.1		0.084035
SLA3.1	Car-L10.1		0.134754
SLA3.1	Car-L1.1		0.130606
SLA3.1	Car-L8.1b		0.131116
SLA3.1	Holly		0.119931
SLA3.1	HST1.1		0.134918
SLA3.1	HST2.1		0.134051
SLA3.1	IOM3.1.1		0.085203
SLA3.1	JAC1.1		0.119394
SLA3.1	JAC2.1		0.123047
SLA3.1	JAC4.1		0.119399
SLA3.1	LH217.1		0.119447
SLA3.1	LH223.1		0.117291
SLA3.1	LH266.1		0.124028
SLA3.1	PPK1.1		0.122668
SLA3.1	PPK5.1		0.12071
SLA3.1	SNO8.1		0.131567
SLA3.1	SPC.3.1		0.08277
SLA3.1	SPC.5.1b		0.073162
SLA3.1	YL51.1		0.076289
SLA5.1	Car-L10.1		0.13325
SLA5.1	Car-L1.1		0.12859
SLA5.1	Car-L8.1b		0.130926
SLA5.1	Holly		0.120991
SLA5.1	HST1.1		0.1355
SLA5.1	HST2.1		0.1345
SLA5.1	IOM3.1.1		0.087717
SLA5.1	JAC1.1		0.119162
SLA5.1	JAC2.1		0.123357
SLA5.1	JAC4.1		0.119044
SLA5.1	LH217.1		0.118854
SLA5.1	LH223.1		0.116182
SLA5.1	LH266.1		0.123401
SLA5.1	PPK1.1		0.122602
SLA5.1	PPK5.1		0.120541
SLA5.1	SNO8.1		0.131948
SLA5.1	SPC.3.1		0.08087
SLA5.1	SPC.5.1b		0.074536
SLA5.1	YL51.1		0.078334
WFM1.1	Car-L10.1		0.164605
WFM1.1	Car-L1.1		0.165615
WFM1.1	Car-L8.1b		0.16029
WFM1.1	Holly		0.150406
WFM1.1	HST1.1		0.163099
WFM1.1	HST2.1		0.162082
WFM1.1	IOM3.1.1		0.119659
WFM1.1	JAC1.1		0.150065
WFM1.1	JAC2.1		0.152796
WFM1.1	JAC4.1		0.150967
WFM1.1	LH217.1		0.151124
WFM1.1	LH223.1		0.148045
WFM1.1	LH266.1		0.156148
WFM1.1	PPK1.1		0.153353
WFM1.1	PPK5.1		0.151826
WFM1.1	SNO8.1		0.163765
WFM1.1	SPC.3.1		0.112349
WFM1.1	SPC.5.1b		0.104324
WFM1.1	YL51.1		0.104252
WFM2.2	Car-L10.1		0.163046
WFM2.2	Car-L1.1		0.165521
WFM2.2	Car-L8.1b		0.163667
WFM2.2	Holly		0.151695
WFM2.2	HST1.1		0.167174
WFM2.2	HST2.1		0.166528
WFM2.2	IOM3.1.1		0.12258
WFM2.2	JAC1.1		0.150053
WFM2.2	JAC2.1		0.153187
WFM2.2	JAC4.1		0.148654
WFM2.2	LH217.1		0.150735
WFM2.2	LH223.1		0.147551
WFM2.2	LH266.1		0.154856
WFM2.2	PPK1.1		0.152996
WFM2.2	PPK5.1		0.151249
WFM2.2	SNO8.1		0.167059
WFM2.2	SPC.3.1		0.116899
WFM2.2	SPC.5.1b		0.109223
WFM2.2	YL51.1		0.108913
WFM3.1	Car-L10.1		0.162251
WFM3.1	Car-L1.1		0.163715
WFM3.1	Car-L8.1b		0.159335
WFM3.1	Holly		0.149195
WFM3.1	HST1.1		0.163106
WFM3.1	HST2.1		0.16222
WFM3.1	IOM3.1.1		0.123316
WFM3.1	JAC1.1		0.147745
WFM3.1	JAC2.1		0.153279
WFM3.1	JAC4.1		0.149053
WFM3.1	LH217.1		0.15058
WFM3.1	LH223.1		0.147442
WFM3.1	LH266.1		0.156527
WFM3.1	PPK1.1		0.154561
WFM3.1	PPK5.1		0.152079
WFM3.1	SNO8.1		0.163155
WFM3.1	SPC.3.1		0.119711
WFM3.1	SPC.5.1b		0.110515
WFM3.1	YL51.1		0.112324
