#topo1 (bicolor,((card,sierranlew),northernlew));
#topo2 (bicolor,((card,northernlew),sierranlew));
#topo3 (bicolor,(card,(sierranlew,northernlew)));
topo1	topo2	topo3
0	0	1920
152	0	1768
0	0	1920
768	0	1152
1920	0	0
0	0	1920
471	21	1428
344	1144	432
0	0	1920
0	0	1920
128	1792	0
1740	0	180
1080	840	0
0	0	1920
0	420	1500
0	0	1920
0	1440	480
0	0	1920
1920	0	0
1408	0	512
0	480	1440
0	0	1920
1012	176	732
405	75	1440
0	0	1920
406	1293	221
0	0	1920
360	0	1560
1024	0	896
0	768	1152
0	0	1920
0	0	1920
512	0	1408
0	0	1920
1060	31	829
0	1440	480
1920	0	0
0	1920	0
0	0	1920
0	0	1920
0	1920	0
1920	0	0
480	192	1248
0	432	1488
0	0	1920
580	755	585
48	1812	60
0	0	1920
279	1137	504
497	902	521
1268	432	220
580	180	1160
1740	135	45
0	0	1920
0	0	1920
1920	0	0
0	480	1440
660	0	1260
1792	0	128
0	0	1920
360	0	1560
0	1920	0
0	0	1920
1920	0	0
0	0	1920
0	1680	240
286	911	723
0	0	1920
0	24	1896
1248	448	224
0	0	1920
0	0	1920
384	0	1536
0	0	1920
1920	0	0
0	0	1920
96	384	1440
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
896	1024	0
300	1620	0
0	0	1920
1280	640	0
256	640	1024
0	896	1024
1536	0	384
1920	0	0
0	0	1920
0	1920	0
0	1920	0
45	435	1440
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
648	888	384
1446	420	54
120	1800	0
0	0	1920
1830	45	45
0	1920	0
1860	0	60
0	1664	256
0	0	1920
0	1260	660
0	900	1020
520	48	1352
1620	300	0
720	0	1200
0	0	1920
1620	300	0
0	0	1920
0	0	1920
1920	0	0
0	0	1920
0	1440	480
1920	0	0
0	0	1920
1920	0	0
120	0	1800
0	0	1920
0	960	960
60	1860	0
1792	0	128
0	0	1920
569	754	597
0	1696	224
1230	465	225
0	1320	600
256	832	832
476	556	888
1581	63	276
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
171	315	1434
0	0	1920
608	672	640
0	0	1920
1440	0	480
0	1920	0
0	0	1920
0	0	1920
0	0	1920
64	1820	36
0	0	1920
135	1305	480
1920	0	0
1920	0	0
1920	0	0
1000	224	696
1920	0	0
0	480	1440
0	1920	0
420	1260	240
1920	0	0
0	1920	0
1920	0	0
1920	0	0
0	1920	0
546	1020	354
600	0	1320
0	1920	0
0	360	1560
0	0	1920
0	0	1920
1440	0	480
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1920	0	0
1125	315	480
1170	270	480
376	200	1344
0	0	1920
0	0	1920
0	1920	0
0	0	1920
1920	0	0
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	1920	0
1920	0	0
0	0	1920
0	1920	0
1920	0	0
1920	0	0
0	1920	0
0	1920	0
0	1920	0
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
384	0	1536
0	1248	672
0	60	1860
768	0	1152
458	834	628
1620	0	300
960	0	960
0	0	1920
0	0	1920
990	450	480
0	60	1860
0	0	1920
0	0	1920
0	0	1920
615	0	1305
0	0	1920
1121	15	784
0	0	1920
0	0	1920
0	0	1920
1248	608	64
60	1860	0
45	1395	480
0	1920	0
1920	0	0
1600	0	320
1856	0	64
0	0	1920
1392	0	528
0	0	1920
1485	435	0
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	1920	0
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	0	1920
96	660	1164
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1560	0	360
1920	0	0
0	0	1920
996	288	636
0	0	1920
128	0	1792
0	0	1920
0	0	1920
584	996	340
0	0	1920
0	0	1920
120	1800	0
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	0	1920
160	1136	624
0	0	1920
0	1920	0
714	256	950
0	1920	0
0	0	1920
40	208	1672
285	210	1425
45	570	1305
0	480	1440
0	0	1920
0	0	1920
1440	0	480
1710	210	0
0	0	1920
936	481	503
1024	224	672
0	0	1920
90	0	1830
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	1920	0
105	210	1605
0	1920	0
1024	0	896
1920	0	0
48	336	1536
16	8	1896
0	0	1920
0	0	1920
1920	0	0
0	0	1920
0	0	1920
0	180	1740
128	1792	0
224	975	721
1440	160	320
0	0	1920
0	0	1920
1200	0	720
1860	60	0
1280	256	384
1054	264	602
1920	0	0
176	60	1684
390	69	1461
0	0	1920
0	0	1920
128	0	1792
0	1920	0
523	523	874
1920	0	0
623	461	836
1536	0	384
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	1024	896
1770	60	90
0	0	1920
0	0	1920
480	1440	0
0	0	1920
1920	0	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
52	1808	60
1920	0	0
0	0	1920
0	0	1920
0	0	1920
332	1508	80
1536	0	384
0	0	1920
0	1440	480
0	0	1920
894	658	368
1920	0	0
1920	0	0
0	1920	0
1920	0	0
800	1088	32
0	1920	0
0	0	1920
1920	0	0
0	1920	0
1920	0	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1440	0	480
0	0	1920
600	1260	60
0	1612	308
0	0	1920
0	1920	0
1560	0	360
0	0	1920
384	512	1024
0	0	1920
0	0	1920
662	748	510
476	547	897
0	0	1920
0	0	1920
0	0	1920
1440	0	480
1530	240	150
0	0	1920
0	0	1920
0	0	1920
32	1440	448
0	1920	0
0	0	1920
1456	0	464
1920	0	0
0	0	1920
1536	384	0
0	0	1920
1200	0	720
0	1920	0
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	1280	640
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1860	0	60
1440	0	480
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1920	0	0
1350	540	30
0	0	1920
1920	0	0
0	1920	0
256	896	768
256	1664	0
504	648	768
0	0	1920
480	1440	0
0	0	1920
0	1920	0
0	0	1920
252	408	1260
1920	0	0
1080	540	300
1920	0	0
1920	0	0
573	675	672
491	641	788
0	0	1920
0	0	1920
0	0	1920
570	60	1290
0	0	1920
1800	0	120
0	0	1920
0	0	1920
156	365	1399
0	0	1920
0	1920	0
0	0	1920
1792	0	128
0	0	1920
0	960	960
0	0	1920
0	0	1920
236	728	956
1401	255	264
780	672	468
0	0	1920
1860	60	0
1920	0	0
660	768	492
0	1920	0
465	0	1455
0	0	1920
0	0	1920
0	0	1920
0	1920	0
1920	0	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	1920	0
600	0	1320
0	0	1920
1440	0	480
0	1920	0
209	63	1648
0	0	1920
0	0	1920
0	0	1920
0	1440	480
0	0	1920
1920	0	0
1920	0	0
0	0	1920
1920	0	0
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	0	1920
0	1280	640
1920	0	0
0	0	1920
1253	449	218
0	0	1920
640	0	1280
0	1920	0
238	596	1086
1920	0	0
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	0	1920
1920	0	0
1920	0	0
0	0	1920
0	0	1920
1920	0	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	784	1136
1920	0	0
0	1920	0
0	1920	0
1274	336	310
0	0	1920
0	0	1920
1920	0	0
0	0	1920
1920	0	0
0	0	1920
0	0	1920
1408	512	0
1920	0	0
0	1680	240
40	1468	412
0	1440	480
0	0	1920
0	0	1920
0	0	1920
345	1170	405
0	0	1920
0	0	1920
0	0	1920
1920	0	0
1920	0	0
0	1920	0
1062	466	392
0	0	1920
0	128	1792
0	0	1920
0	0	1920
0	480	1440
0	0	1920
0	0	1920
1760	64	96
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1024	0	896
0	0	1920
0	1920	0
960	960	0
0	0	1920
0	1920	0
0	0	1920
0	0	1920
615	15	1290
58	1305	557
1920	0	0
0	1920	0
0	0	1920
728	168	1024
0	0	1920
1920	0	0
0	1920	0
0	1920	0
1920	0	0
0	0	1920
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
512	0	1408
0	0	1920
1572	33	315
0	0	1920
0	0	1920
0	120	1800
480	480	960
1440	0	480
0	0	1920
1140	780	0
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	896	1024
0	0	1920
0	0	1920
0	150	1770
0	0	1920
0	0	1920
0	1920	0
0	1920	0
0	1920	0
480	0	1440
0	0	1920
1536	0	384
0	1920	0
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	0	1920
159	458	1303
0	0	1920
0	0	1920
0	1920	0
60	195	1665
1440	480	0
0	0	1920
1920	0	0
0	0	1920
0	0	1920
34	1474	412
896	1024	0
1020	0	900
1920	0	0
1792	128	0
1920	0	0
0	1440	480
1440	0	480
1440	0	480
1920	0	0
1920	0	0
0	0	1920
1920	0	0
1185	405	330
60	0	1860
0	1920	0
1920	0	0
0	1920	0
1024	896	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1536	0	384
0	1920	0
0	0	1920
0	1920	0
1080	840	0
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	0	1920
1920	0	0
180	0	1740
768	1152	0
1920	0	0
0	0	1920
1920	0	0
0	0	1920
0	1440	480
0	1920	0
0	0	1920
1920	0	0
0	450	1470
1550	0	370
0	0	1920
0	0	1920
12	0	1908
1440	0	480
201	264	1455
348	1392	180
0	1920	0
0	0	1920
1920	0	0
0	1920	0
0	1920	0
1920	0	0
0	0	1920
0	1920	0
0	1170	750
1440	0	480
1920	0	0
224	0	1696
0	0	1920
0	0	1920
0	0	1920
960	0	960
1920	0	0
0	0	1920
0	0	1920
64	0	1856
1620	240	60
1920	0	0
1920	0	0
0	0	1920
1920	0	0
1248	672	0
896	0	1024
0	0	1920
1920	0	0
0	1920	0
0	0	1920
0	0	1920
533	1323	64
0	0	1920
1920	0	0
0	0	1920
0	0	1920
832	360	728
420	246	1254
24	348	1548
1792	0	128
0	1920	0
0	0	1920
780	1140	0
272	744	904
993	799	128
120	1800	0
576	0	1344
0	0	1920
1620	0	300
1536	384	0
512	0	1408
0	0	1920
0	1440	480
1440	0	480
160	1536	224
1920	0	0
22	58	1840
0	0	1920
480	480	960
448	1120	352
1408	106	406
1440	0	480
1440	315	165
60	15	1845
480	0	1440
1041	57	822
960	360	600
0	0	1920
960	480	480
1027	271	622
1740	180	0
0	1920	0
0	0	1920
1065	450	405
1920	0	0
1920	0	0
1800	0	120
0	1920	0
393	66	1461
868	649	403
564	632	724
0	0	1920
0	0	1920
69	39	1812
1405	125	390
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	0	1920
352	384	1184
1620	75	225
0	0	1920
195	780	945
1920	0	0
0	128	1792
0	0	1920
128	0	1792
0	1920	0
0	1920	0
0	1920	0
0	1920	0
1812	12	96
1440	96	384
1920	0	0
0	0	1920
1920	0	0
1152	768	0
1860	0	60
0	4	1916
896	1024	0
0	0	1920
818	941	161
256	801	863
544	864	512
840	619	461
1200	720	0
128	128	1664
1448	106	366
0	128	1792
256	0	1664
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1335	45	540
0	0	1920
0	0	1920
0	1920	0
0	0	1920
1185	105	630
0	1920	0
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1920	0	0
1008	768	144
60	0	1860
0	0	1920
1888	32	0
0	0	1920
116	1796	8
0	0	1920
1440	0	480
1440	0	480
0	512	1408
1068	276	576
540	864	516
1408	128	384
1120	416	384
160	1312	448
0	960	960
1440	96	384
0	0	1920
0	0	1920
1920	0	0
1920	0	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1440	0	480
1920	0	0
0	0	1920
1792	128	0
0	0	1920
252	1352	316
0	0	1920
0	0	1920
0	0	1920
78	125	1717
0	0	1920
0	384	1536
1440	0	480
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	0	1920
0	1860	60
1920	0	0
0	0	1920
0	1920	0
1920	0	0
0	0	1920
0	0	1920
1152	0	768
0	0	1920
0	0	1920
795	270	855
0	0	1920
60	0	1860
0	0	1920
0	0	1920
0	0	1920
984	852	84
640	1152	128
0	0	1920
384	0	1536
60	0	1860
0	0	1920
336	0	1584
0	0	1920
0	0	1920
585	1200	135
0	0	1920
1664	192	64
0	1248	672
1024	320	576
1920	0	0
0	0	1920
1920	0	0
150	330	1440
0	4	1916
180	1740	0
1920	0	0
0	0	1920
1504	32	384
1380	135	405
0	1920	0
0	0	1920
0	0	1920
0	0	1920
1395	360	165
1440	30	450
1920	0	0
290	1536	94
384	960	576
0	1920	0
480	576	864
0	0	1920
0	0	1920
0	1920	0
1077	368	475
1920	0	0
384	0	1536
756	36	1128
1792	0	128
480	672	768
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
543	1377	0
0	1888	32
0	0	1920
0	1920	0
0	1920	0
569	528	823
1860	60	0
0	0	1920
468	249	1203
318	384	1218
1920	0	0
0	0	1920
0	1920	0
1860	0	60
0	0	1920
1920	0	0
620	20	1280
1920	0	0
0	0	1920
0	0	1920
1280	0	640
1400	346	174
0	1440	480
951	559	410
960	240	720
0	0	1920
0	1920	0
21	8	1891
160	776	984
83	87	1750
291	1053	576
0	1860	60
124	0	1796
1403	136	381
46	46	1828
0	116	1804
1920	0	0
0	1920	0
1344	576	0
1122	126	672
144	1296	480
0	1920	0
0	1280	640
0	0	1920
1472	448	0
24	0	1896
1920	0	0
1920	0	0
1740	120	60
0	840	1080
0	1280	640
0	0	1920
0	0	1920
0	0	1920
0	1632	288
0	1792	128
0	0	1920
0	1740	180
0	60	1860
0	0	1920
1439	39	442
0	1920	0
0	0	1920
0	60	1860
960	960	0
388	232	1300
0	1920	0
1920	0	0
0	0	1920
0	0	1920
0	1920	0
224	1696	0
1458	141	321
1920	0	0
480	1056	384
192	1408	320
896	864	160
0	1395	525
960	480	480
1815	0	105
372	60	1488
0	1792	128
0	0	1920
1920	0	0
0	1920	0
0	0	1920
1860	0	60
0	1792	128
1920	0	0
1860	0	60
60	1860	0
0	0	1920
0	0	1920
1455	465	0
0	0	1920
0	0	1920
1800	120	0
0	0	1920
60	1860	0
1444	11	465
660	1260	0
1408	512	0
0	1920	0
1140	780	0
930	588	402
1920	0	0
0	960	960
990	415	515
256	0	1664
480	1440	0
1020	60	840
0	0	1920
1920	0	0
1824	0	96
1120	180	620
1536	192	192
473	750	697
0	0	1920
0	0	1920
1920	0	0
1620	0	300
0	0	1920
295	1209	416
1440	480	0
1408	0	512
598	74	1248
1020	450	450
0	0	1920
0	1920	0
960	0	960
0	0	1920
1920	0	0
0	0	1920
1920	0	0
1920	0	0
0	1920	0
1920	0	0
0	0	1920
0	0	1920
600	0	1320
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1920	0	0
1260	480	180
0	1920	0
1920	0	0
180	0	1740
0	0	1920
1920	0	0
0	1920	0
0	0	1920
0	672	1248
0	0	1920
1800	0	120
1920	0	0
128	1736	56
0	0	1920
0	0	1920
0	0	1920
1024	0	896
1440	0	480
0	1920	0
0	1920	0
0	384	1536
0	0	1920
0	0	1920
790	211	919
1010	688	222
512	0	1408
0	1920	0
0	1024	896
1024	0	896
1024	448	448
1920	0	0
896	0	1024
792	960	168
0	1920	0
0	0	1920
32	1792	96
1920	0	0
1920	0	0
0	0	1920
1488	0	432
0	1440	480
0	0	1920
480	0	1440
0	0	1920
960	0	960
0	0	1920
1664	0	256
0	0	1920
0	1920	0
164	688	1068
0	1920	0
0	0	1920
1649	72	199
567	168	1185
0	0	1920
0	1920	0
1920	0	0
1736	184	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	1860	60
0	1920	0
16	1904	0
1920	0	0
0	0	1920
500	272	1148
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	0	1920
0	1440	480
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	0	1920
0	1920	0
0	1920	0
0	0	1920
144	96	1680
0	0	1920
0	0	1920
0	120	1800
1920	0	0
135	32	1753
0	0	1920
128	1664	128
0	0	1920
0	0	1920
1152	0	768
0	0	1920
736	928	256
841	365	714
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
480	0	1440
495	135	1290
0	0	1920
1920	0	0
480	0	1440
1920	0	0
1440	32	448
128	0	1792
128	0	1792
0	0	1920
0	1440	480
1440	0	480
0	0	1920
0	0	1920
0	0	1920
238	950	732
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	0	1920
255	0	1665
1920	0	0
1920	0	0
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	960	960
1920	0	0
0	1920	0
1920	0	0
1440	0	480
1920	0	0
0	0	1920
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	0	1920
1920	0	0
1920	0	0
0	0	1920
0	1920	0
1344	0	576
1920	0	0
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
180	30	1710
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	1536	384
0	0	1920
480	0	1440
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
884	0	1036
180	1740	0
0	960	960
0	0	1920
0	0	1920
0	1440	480
0	1920	0
0	0	1920
1440	64	416
1920	0	0
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	1740	180
0	1920	0
86	345	1489
0	480	1440
1440	64	416
360	0	1560
810	300	810
447	1108	365
90	0	1830
1920	0	0
0	1440	480
0	480	1440
0	480	1440
0	0	1920
0	0	1920
1344	0	576
0	1440	480
1920	0	0
480	1440	0
0	0	1920
0	0	1920
0	0	1920
0	1920	0
1920	0	0
0	0	1920
0	1920	0
0	0	1920
0	0	1920
0	1920	0
0	1920	0
180	1560	180
0	0	1920
634	810	476
0	0	1920
0	0	1920
0	0	1920
0	1440	480
0	480	1440
0	1920	0
480	1395	45
0	0	1920
1280	0	640
0	0	1920
1920	0	0
0	0	1920
1920	0	0
1705	45	170
420	1480	20
120	1800	0
632	628	660
0	0	1920
823	374	723
398	997	525
1052	668	200
621	939	360
626	766	528
264	1400	256
0	0	1920
0	1860	60
0	0	1920
960	960	0
1920	0	0
0	0	1920
1736	0	184
0	1920	0
0	1500	420
0	0	1920
0	0	1920
40	1701	179
0	0	1920
0	0	1920
0	0	1920
1860	0	60
0	0	1920
0	0	1920
1920	0	0
0	480	1440
0	0	1920
1920	0	0
0	0	1920
0	0	1920
1800	120	0
0	0	1920
8	120	1792
1920	0	0
1440	420	60
58	931	931
1920	0	0
1920	0	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	0	1920
60	0	1860
0	0	1920
1905	0	15
315	0	1605
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	420	1500
0	1320	600
0	0	1920
0	0	1920
0	0	1920
1233	524	163
0	1408	512
0	384	1536
0	0	1920
0	1080	840
0	0	1920
0	0	1920
0	0	1920
1440	480	0
492	642	786
0	0	1920
0	0	1920
800	864	256
0	0	1920
0	0	1920
0	0	1920
0	1920	0
600	0	1320
0	0	1920
480	1440	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
60	1860	0
0	0	1920
1920	0	0
1664	0	256
0	0	1920
0	1440	480
0	0	1920
812	1024	84
692	1184	44
0	0	1920
0	0	1920
0	0	1920
420	0	1500
0	0	1920
0	0	1920
0	896	1024
896	0	1024
0	0	1920
1344	32	544
0	1920	0
608	816	496
0	0	1920
0	0	1920
1920	0	0
0	240	1680
0	0	1920
1740	180	0
0	0	1920
0	1920	0
0	0	1920
0	0	1920
0	0	1920
640	640	640
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
900	0	1020
60	0	1860
0	0	1920
0	0	1920
120	1495	305
1860	0	60
0	1920	0
408	540	972
0	300	1620
0	0	1920
1785	15	120
0	0	1920
0	0	1920
32	1472	416
1380	0	540
0	1664	256
120	1800	0
0	780	1140
1920	0	0
840	840	240
0	0	1920
0	0	1920
928	96	896
384	0	1536
0	0	1920
0	0	1920
0	1140	780
814	787	319
696	392	832
0	1920	0
728	364	828
1531	251	138
460	928	532
0	0	1920
0	0	1920
1920	0	0
165	0	1755
1800	60	60
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	480	1440
1612	212	96
0	32	1888
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	0	1920
928	96	896
0	0	1920
291	684	945
0	240	1680
0	0	1920
0	0	1920
1920	0	0
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	1664	256
256	0	1664
313	47	1560
0	0	1920
0	0	1920
480	288	1152
0	0	1920
1920	0	0
0	1152	768
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	270	1650
0	0	1920
1920	0	0
0	960	960
135	1305	480
0	960	960
1920	0	0
0	0	1920
1440	480	0
0	0	1920
0	1920	0
1575	0	345
0	1920	0
0	0	1920
0	0	1920
0	1920	0
0	0	1920
75	1685	160
1920	0	0
720	0	1200
16	1244	660
0	1920	0
0	0	1920
1280	0	640
1792	0	128
168	1624	128
0	1152	768
1920	0	0
78	1378	464
0	0	1920
0	0	1920
0	0	1920
192	416	1312
0	1920	0
1020	0	900
1920	0	0
0	0	1920
0	1920	0
1920	0	0
0	1920	0
0	720	1200
0	0	1920
1504	0	416
0	1920	0
225	0	1695
1920	0	0
0	780	1140
950	898	72
0	0	1920
0	1920	0
0	0	1920
75	225	1620
0	0	1920
1920	0	0
1920	0	0
1408	0	512
0	1920	0
0	1920	0
0	0	1920
864	544	512
128	1344	448
616	1304	0
1920	0	0
1920	0	0
1800	120	0
1440	156	324
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
960	480	480
0	210	1710
0	0	1920
0	0	1920
0	1920	0
0	0	1920
1860	0	60
1920	0	0
0	0	1920
0	0	1920
960	0	960
0	0	1920
900	108	912
0	0	1920
560	952	408
0	0	1920
1920	0	0
0	0	1920
0	0	1920
0	1920	0
1020	0	900
1920	0	0
128	1792	0
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	1920	0
0	1920	0
0	1920	0
896	1024	0
772	830	318
1248	672	0
0	1920	0
1056	416	448
1680	0	240
480	0	1440
1920	0	0
0	0	1920
120	0	1800
393	328	1199
15	45	1860
1920	0	0
0	0	1920
1920	0	0
0	0	1920
0	1920	0
0	1920	0
0	0	1920
0	0	1920
896	0	1024
1320	600	0
1440	0	480
324	216	1380
1920	0	0
64	1128	728
40	1560	320
0	60	1860
0	0	1920
0	0	1920
96	1824	0
0	0	1920
0	0	1920
0	1920	0
1920	0	0
672	1248	0
1440	480	0
1920	0	0
1408	512	0
1378	30	512
1440	0	480
0	0	1920
600	1320	0
236	544	1140
0	0	1920
0	0	1920
60	270	1590
1140	585	195
1380	405	135
1920	0	0
0	0	1920
128	0	1792
1920	0	0
128	0	1792
1920	0	0
792	788	340
288	1248	384
0	1504	416
1280	0	640
0	0	1920
705	225	990
0	0	1920
1920	0	0
1920	0	0
1447	41	432
0	60	1860
0	640	1280
480	1152	288
0	0	1920
0	0	1920
105	1291	524
0	1440	480
960	0	960
0	480	1440
1467	72	381
520	360	1040
90	510	1320
1472	0	448
84	24	1812
300	0	1620
0	1760	160
720	780	420
200	56	1664
256	672	992
48	124	1748
1920	0	0
0	0	1920
0	1280	640
0	840	1080
480	300	1140
0	0	1920
1024	0	896
0	1680	240
0	0	1920
1440	480	0
0	0	1920
0	0	1920
384	0	1536
0	480	1440
1920	0	0
1920	0	0
1492	76	352
0	1920	0
525	1395	0
0	0	1920
1860	45	15
384	1440	96
1920	0	0
0	0	1920
0	1856	64
1920	0	0
738	318	864
0	1440	480
0	0	1920
1920	0	0
720	240	960
0	1920	0
180	1736	4
483	527	910
0	1440	480
757	361	802
384	1120	416
0	0	1920
144	52	1724
1184	648	88
1620	0	300
768	288	864
45	438	1437
1920	0	0
0	0	1920
1856	32	32
0	1920	0
52	0	1868
70	1828	22
1920	0	0
0	868	1052
480	0	1440
0	0	1920
516	9	1395
0	0	1920
1605	0	315
40	180	1700
288	384	1248
1455	0	465
0	1792	128
1792	0	128
8	1528	384
504	672	744
0	0	1920
480	0	1440
960	0	960
0	1920	0
0	1056	864
768	1152	0
1920	0	0
0	1440	480
128	1792	0
505	1312	103
960	192	768
0	0	1920
1792	0	128
0	1920	0
1920	0	0
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	1920	0
384	0	1536
0	1920	0
510	1410	0
640	1280	0
896	832	192
0	0	1920
1920	0	0
0	0	1920
672	1056	192
1024	896	0
0	0	1920
0	0	1920
0	496	1424
1920	0	0
1230	0	690
256	1248	416
0	1024	896
1920	0	0
0	1920	0
1920	0	0
0	1920	0
480	0	1440
0	0	1920
1920	0	0
0	0	1920
0	0	1920
525	1395	0
960	960	0
704	896	320
1440	180	300
967	719	234
720	1200	0
1920	0	0
360	0	1560
1200	720	0
0	1920	0
1920	0	0
1560	360	0
864	192	864
465	195	1260
384	0	1536
1920	0	0
60	1860	0
96	1792	32
408	512	1000
784	582	554
0	0	1920
0	960	960
1023	558	339
1248	640	32
802	956	162
765	645	510
428	744	748
180	1740	0
1164	448	308
1920	0	0
613	732	575
1129	451	340
0	0	1920
64	64	1792
0	108	1812
132	1068	720
0	0	1920
0	0	1920
0	0	1920
0	1920	0
141	0	1779
0	0	1920
0	1920	0
1152	564	204
960	0	960
480	1440	0
0	0	1920
0	1920	0
0	1920	0
0	1920	0
1800	120	0
0	1920	0
960	330	630
0	0	1920
0	0	1920
0	0	1920
0	0	1920
128	0	1792
0	0	1920
999	32	889
244	204	1472
1440	0	480
60	1260	600
0	1920	0
0	1920	0
1920	0	0
0	0	1920
0	960	960
0	1920	0
1920	0	0
0	0	1920
1920	0	0
0	0	1920
0	0	1920
1920	0	0
1920	0	0
0	0	1920
0	0	1920
1920	0	0
0	1920	0
668	620	632
0	0	1920
768	1152	0
372	1496	52
736	1152	32
225	420	1275
1380	405	135
0	1920	0
0	0	1920
640	0	1280
220	1172	528
512	0	1408
0	0	1920
1260	660	0
176	0	1744
1920	0	0
1920	0	0
0	420	1500
0	0	1920
0	1888	32
28	632	1260
1920	0	0
1248	0	672
1461	297	162
1920	0	0
1664	0	256
1920	0	0
1920	0	0
1920	0	0
0	1920	0
15	480	1425
0	1472	448
0	1920	0
0	1920	0
759	96	1065
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
